Regulator	Target	MoA	likelihood
100130086	2618	-0.999999980750276	0.975371054782906
100130086	29979	-0.999999797361567	0.903411107916017
100130086	55929	0.999999990998663	0.939457374334329
100130086	57593	0.999794114306199	0.710240818570086
100130086	5885	-0.999999643841332	0.862430614598184
100130086	337963	-0.0508864132648356	0.245376328139146
100130086	374666	0.999998892435692	0.925055226508105
100130086	79921	0.980813085150679	0.700498007036964
100130086	285605	-0.999997795875261	0.810256799354521
100130086	1738	-0.99999974154206	0.934712869933251
100130086	23483	-0.999674114603127	0.72800576348627
100130086	54627	0.89438496034132	0.416699541786023
100130086	10130	-0.999972069471536	0.826005226479391
100130086	339453	0.999783394768073	0.571107053813123
100130086	427	-0.99999771596065	0.834297349730747
100130086	51350	0.0191434114100517	0.044075323780454
100130086	8602	-0.991677854845985	0.526644197219643
100130086	26286	-0.999465537730161	0.642585026620262
100130086	56913	-0.999997755723618	0.760556994462763
100130086	11030	0.999987962452805	0.825270356605187
100130086	64693	-0.994566253365485	0.402804020384788
100130086	5058	-0.999630070392424	0.526075615840879
100130086	5729	0.999925964657739	0.693079263921179
100130086	286122	0.995211721253327	0.358683259298027
100130086	677839	0.200396153772232	0.249991693822397
100130086	28978	-0.995193886154852	0.508860682417687
100130086	8843	-0.707166790762846	0.118092711635658
100130086	158055	0.999976036049896	0.667034152871365
100130086	163033	0.999992602672185	0.811912606753444
100130086	79874	0.999994780946953	0.796140297902256
100130086	56956	0.0646511717955103	0.225644064322043
100131827	10791	-0.999999946242999	0.943425403599872
100131827	53838	-0.999999965875093	0.938420590480616
100131827	90316	-0.011232499416824	0.185086390128449
100131827	57684	0.99999999891787	0.966063126366202
100131827	129049	0.999498315510401	0.708294298621205
100131827	10263	-0.999999880776749	0.954787653105975
100131827	64426	0.99999999665087	0.921506977348582
100131827	1192	-0.999999915327028	0.941926951284764
100131827	84779	-0.0071299813989469	0.123474978081469
100131827	2976	0.985771847992072	0.369182200558587
100131827	677844	-0.0116652393889885	0.0955817534698916
100131827	5619	-0.0100700776700894	0.215399695295377
100131827	9817	-0.999999769495578	0.895576971859683
100131827	8772	-0.999996909753329	0.895559444065377
100131827	84154	-0.999996047406516	0.787349938104707
100271849	92822	0.999999999999592	0.997645064214982
