Regulator	Target	MoA	likelihood
100125288	22919	-0.999996375783036	0.992772795788881
100125288	9256	0.999999999698594	0.993324881109761
100125288	112476	0.999999999866043	0.993063522770848
100125288	10730	-0.999996779089106	0.993235078520114
100125288	4076	-0.999995019052645	0.983446490534675
100125288	100128288	0.999999999769523	0.994873301316524
100125288	51149	0.999999979385426	0.974918121176401
100125288	8027	-0.999998032926932	0.982301271840829
100125288	201562	-0.999998332197869	0.993486920966176
100125288	55737	-0.999986412147912	0.981376116068779
100125288	393	0.999999855916179	0.971484735580563
100125288	8681	0.999999999994825	0.997257348895696
100125288	54808	-0.999992686228956	0.97939726565673
100125288	29774	0.999999999364783	0.99049169040088
100125288	170961	0.999999996236306	0.974203949507245
100125288	1997	-0.999997824739435	0.981025337902997
100125288	60672	0.999999993168774	0.989917142460551
100125288	55657	0.999999999984723	0.998018038923908
100125288	170506	-0.999994192807316	0.9778171054094
100125288	56889	-0.999982376228931	0.942423240402979
100125288	11196	-0.999994313892711	0.979467083597569
100125288	3308	-0.999976084155814	0.96535297871482
100125288	118987	-0.999994683727182	0.974632490610271
100125288	85476	-0.99999025896038	0.935306800013795
100125288	7871	-0.999980513443976	0.954531564516307
100125288	92140	-0.999998056361946	0.991823857521002
100125288	128497	0.999999999039648	0.991994101483062
100125288	116150	-0.99999484560901	0.984258968602109
100125288	81034	-0.999987634513584	0.989427679357321
100125288	283742	-0.999992524169643	0.976384759941414
100125288	64065	-0.986541205930182	0.768081242331395
100125288	79444	0.999978475335101	0.909594149316866
100125288	126006	0.999999998404399	0.980808055218963
100125288	6856	-0.999993373792009	0.951714065902522
100125288	5007	-0.999946211575326	0.92995058414338
100125288	85378	0.999999999986555	0.996810730971317
100125288	653483	0.999999965053401	0.977476614135015
100125288	253018	0.999999999764311	0.991080837278876
100125288	6731	-0.999998117432938	0.991250619801941
100125288	8036	-0.99999794864572	0.992618373499099
100125288	54602	-0.99999789277046	0.987752546615087
100125288	996	-0.999993664786201	0.968230905517707
100125288	266675	0.999718686798842	0.906646467414359
100125288	9690	-0.999993597034757	0.975546485767312
100125288	51319	-0.999990194134116	0.977507555995013
100125288	3840	-0.999998979215183	0.984717171786133
100125288	206412	0.999999926629678	0.923613543601318
100125288	27069	-0.999984721359042	0.976999943325535
100125288	25937	-0.999836074875462	0.933182290022442
100125288	4359	0.999987776737448	0.910531746303844
100125288	147011	0.999999999781899	0.992182725080668
100125288	5959	0.999831421590904	0.83286219214702
100125288	147138	0.999999934812329	0.965976209326745
100125288	8820	0.999954584041454	0.551321387886008
100125288	23615	0.999999979501269	0.944138846001032
100125288	10928	-0.999972808482162	0.931411908069684
100125288	51465	-0.998986941747915	0.648371429423744
100125288	51332	0.99999999961501	0.994058670076865
100125288	7318	0.9999965008853	0.942531468695811
100125288	348807	0.997243400770939	0.789903337039153
100125288	441531	-0.999989398334428	0.981860678010951
100125288	9070	-0.999756763675673	0.868626506035693
100125288	11188	0.999999996150403	0.980357968156325
100125288	23563	0.999990772783694	0.723676578267076
100125288	5261	0.999999999803679	0.995836235067877
100125288	79956	-0.999899539823452	0.947876160641178
100125288	7528	-0.999894044382007	0.95540762352904
100125288	26123	-0.999950542932908	0.834852166000686
100125288	8190	0.997061176920612	0.527608903093553
100125288	9917	-0.999979602888417	0.968931081295228
100125288	690	-0.932116418095017	0.356862205807933
100125288	388199	0.926247012419428	0.334993121574928
100125288	79778	0.999999991739172	0.971153010969331
100125288	22803	-0.999987187491366	0.967250897402403
100125288	5584	-0.999091299860799	0.600424049156554
100125288	4893	-0.999992544972755	0.973784013937591
100125288	10618	-0.999471278491703	0.822946508011774
100125288	825	0.999999998194664	0.985695183172474
100125288	84330	0.999999787505659	0.959522261354712
100125288	200316	0.999592553807698	0.66035314538738
100125288	92335	0.999999982967459	0.96411576971017
100125288	23191	-0.999868432121165	0.706152613378244
100125288	494513	0.999999997610803	0.984025140553619
100125288	92922	0.968710709257166	0.346263809140264
100125288	9907	0.99999999279095	0.98953885790421
100125288	51384	0.912102247931198	0.232927842193971
100125288	84771	0.998798646670219	0.368694917360409
100125288	225689	0.999999528500597	0.831023223170694
100125288	284739	0.999999960319163	0.982069801507604
100125288	341056	-0.956550990413518	0.306349097782696
100125288	7417	-0.999906084809397	0.903314874687732
100125288	222584	-0.686109170606944	0.556859085401722
100125288	283652	0.999459361936731	0.643941971062929
100125288	388324	0.999957444831759	0.783590032185506
100125288	58529	0.383170295095654	0.0587036410339662
100125288	29766	-0.999988029800398	0.951795937128975
100125288	5597	-0.999918999253544	0.832915488221776
100125288	1979	-0.999530531702907	0.686198499848927
100125288	5313	0.767772189227206	0.18507359849381
100125288	2204	-0.82047835073287	0.48455687124303
100125288	6782	-0.999973547788726	0.976582329732645
100125288	26268	0.254122270732158	0.156635122872174
100125288	654817	0.779894523346923	0.670018929977445
100125288	5707	-0.999835750513068	0.75230702013664
100125288	767811	0.993517122512498	0.554624958721433
100125288	338339	-0.353007290558717	0.611158525454124
100125288	8780	-0.998998430019812	0.672849609558239
100125288	9910	-0.998724274843538	0.490813896077464
100125288	348378	0.99583957455342	0.368694917360409
100129842	90649	0.999999999999759	0.999810842302873
100129842	56242	0.999999999997426	0.999496129715966
100129842	440515	0.999999999969467	0.998993288819852
100129842	199777	0.999999998575283	0.997356653157437
100129842	8645	0.999999928941157	0.973241078812907
100129842	100506658	0.999996984442983	0.933989311335517
100129842	57630	0.999959690659906	0.931623258030584
100129842	51351	0.999998597418364	0.889979137471836
100129842	55614	0.999937585759182	0.891149916117543
100129842	375298	0.999902007023592	0.708341991850382
100129842	162967	0.999996885787936	0.989877857147306
100129842	8662	-0.999351539195604	0.962559838206353
